timestamp,current,diametro,Vel Teórica,Vel Actual,Temp de Referencia,input diameter,output diameter,hour,Day/Night
2023-07-09 14:41:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:41:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:41:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:41:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:41:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:41:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:41:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:41:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:41:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:41:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:41:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:42:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:42:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:42:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:42:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:42:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:42:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:42:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:42:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:42:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:42:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:42:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:42:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:42:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:42:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:42:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:42:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:42:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:43:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:43:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:43:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:43:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:43:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:43:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:43:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:43:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:43:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:43:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:43:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:43:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:43:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:43:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:43:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:43:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:43:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:44:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:44:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:44:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:44:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:44:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:44:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:44:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:44:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:44:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:44:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:44:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:44:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:44:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:44:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:44:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:44:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:44:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:44:00,0,16.07592964,92,0,35,0,0.0,14,Day
2023-07-09 14:45:00,0,16.07592964,92,0,35,16,14.5,14,Day
2023-07-09 14:45:00,0,16.07592964,92,0,35,16,14.5,14,Day
2023-07-09 14:45:00,0,16.07592964,92,0,34,16,14.5,14,Day
2023-07-09 14:45:00,0,16.07592964,92,0,34,16,14.5,14,Day
2023-07-09 14:45:00,0,16.07592964,92,0,34,16,14.5,14,Day
2023-07-09 14:45:00,0,16.07592964,92,0,34,16,14.5,14,Day
2023-07-09 14:45:00,0,16.07592964,92,0,34,16,14.5,14,Day
2023-07-09 14:45:00,0,16.07592964,82,0,34,16,14.5,14,Day
2023-07-09 14:45:00,0,16.07592964,59,0,34,16,14.5,14,Day
2023-07-09 14:45:00,0,16.07592964,43,0,34,16,14.5,14,Day
2023-07-09 14:45:00,0,16.07592964,45,0,34,16,14.5,14,Day
2023-07-09 14:45:00,0,16.07592964,45,0,34,16,14.5,14,Day
2023-07-09 14:45:00,0,16.07592964,45,0,34,16,14.5,14,Day
2023-07-09 14:45:00,0,16.07592964,45,0,34,16,14.5,14,Day
2023-07-09 14:45:00,0,16.07592964,45,0,34,16,14.5,14,Day
2023-07-09 14:45:00,0,16.07592964,45,0,34,16,14.5,14,Day
2023-07-09 14:45:00,0,16.07592964,45,0,34,16,14.5,14,Day
2023-07-09 14:46:00,0,16.07592964,45,0,34,16,14.5,14,Day
2023-07-09 14:46:00,0,16.07592964,45,0,34,16,14.5,14,Day
2023-07-09 14:46:00,0,16.07592964,45,0,34,16,14.5,14,Day
2023-07-09 14:46:00,0,16.07592964,45,0,34,16,14.5,14,Day
2023-07-09 14:46:00,0,16.07592964,45,0,34,16,14.5,14,Day
2023-07-09 14:46:00,0,16.07592964,45,0,34,16,14.5,14,Day
2023-07-09 14:46:00,0,16.07592964,45,0,34,16,14.5,14,Day
2023-07-09 14:46:00,0,16.07592964,45,0,34,16,14.5,14,Day
2023-07-09 14:46:00,0,16.07592964,45,0,34,16,14.5,14,Day
2023-07-09 14:46:00,0,16.07592964,45,0,34,16,14.5,14,Day
2023-07-09 14:46:00,0,16.07592964,45,0,34,16,14.5,14,Day
2023-07-09 14:46:00,84,16.07592964,45,0,34,16,14.5,14,Day
2023-07-09 14:46:00,142,16.07592964,45,9,36,16,14.5,14,Day
2023-07-09 14:46:00,0,16.07592964,45,0,36,16,14.5,14,Day
2023-07-09 14:46:00,0,16.07592964,45,0,35,16,14.5,14,Day
2023-07-09 14:46:00,20,16.07592964,45,0,35,16,14.5,14,Day
2023-07-09 14:46:00,198,16.07592964,45,12,34,16,14.5,14,Day
2023-07-09 14:47:00,136,16.07592964,45,37,34,16,14.5,14,Day
2023-07-09 14:47:00,117,16.07592964,45,54,38,16,14.5,14,Day
2023-07-09 14:47:00,109,16.07592964,45,53,39,16,14.5,14,Day
2023-07-09 14:47:00,112,16.07592964,51,62,39,16,14.5,14,Day
2023-07-09 14:47:00,132,16.07592964,64,76,39,16,14.5,14,Day
2023-07-09 14:47:00,105,16.07592964,65,78,39,16,14.5,14,Day
2023-07-09 14:47:00,111,16.07592964,66,79,39,16,14.5,14,Day
2023-07-09 14:47:00,110,16.07592964,66,79,39,16,14.5,14,Day
2023-07-09 14:47:00,111,16.07592964,66,79,40,16,14.5,14,Day
2023-07-09 14:47:00,112,16.07592964,66,79,40,16,14.5,14,Day
2023-07-09 14:47:00,111,16.07592964,66,80,40,16,14.5,14,Day
2023-07-09 14:47:00,111,16.07592964,66,79,40,16,14.5,14,Day
2023-07-09 14:47:00,110,16.07592964,66,79,40,16,14.5,14,Day
2023-07-09 14:47:00,111,16.07592964,66,79,40,16,14.5,14,Day
2023-07-09 14:47:00,111,16.07592964,66,79,40,16,14.5,14,Day
2023-07-09 14:47:00,112,16.07592964,66,79,40,16,14.5,14,Day
2023-07-09 14:47:00,111,16.07592964,66,79,40,16,14.5,14,Day
2023-07-09 14:48:00,112,16.07592964,66,79,40,16,14.5,14,Day
2023-07-09 14:48:00,108,16.07592964,66,79,40,16,14.5,14,Day
2023-07-09 14:48:00,112,16.07592964,66,80,40,16,14.5,14,Day
2023-07-09 14:48:00,111,16.07592964,66,80,40,16,14.5,14,Day
2023-07-09 14:48:00,110,16.07592964,66,79,40,16,14.5,14,Day
2023-07-09 14:48:00,111,16.07592964,66,79,40,16,14.5,14,Day
2023-07-09 14:48:00,111,16.07592964,66,79,40,16,14.5,14,Day
2023-07-09 14:48:00,109,16.07592964,66,80,40,16,14.5,14,Day
2023-07-09 14:48:00,111,16.07592964,66,79,40,16,14.5,14,Day
2023-07-09 14:48:00,110,16.07592964,66,79,40,16,14.5,14,Day
2023-07-09 14:48:00,111,16.07592964,66,79,40,16,14.5,14,Day
2023-07-09 14:48:00,112,16.07592964,66,80,40,16,14.5,14,Day
2023-07-09 14:48:00,111,16.07592964,66,80,40,16,14.5,14,Day
2023-07-09 14:48:00,111,16.07592964,66,79,40,16,14.5,14,Day
2023-07-09 14:48:00,112,16.07592964,66,79,40,16,14.5,14,Day
2023-07-09 14:48:00,110,16.07592964,66,79,40,16,14.5,14,Day
2023-07-09 14:48:00,111,16.07592964,66,79,40,16,14.5,14,Day
2023-07-09 14:48:00,93,16.07592964,47,57,40,16,14.5,14,Day
2023-07-09 14:49:00,113,16.07592964,39,46,41,16,14.5,14,Day
2023-07-09 14:49:00,111,16.07592964,39,46,41,16,14.5,14,Day
2023-07-09 14:49:00,0,16.07592964,39,0,41,16,14.5,14,Day
2023-07-09 14:49:00,0,16.07592964,39,0,38,16,14.5,14,Day
2023-07-09 14:49:00,0,16.07592964,39,0,38,16,14.5,14,Day
2023-07-09 14:49:00,0,16.07592964,39,0,36,16,14.5,14,Day
2023-07-09 14:49:00,0,16.07592964,39,0,36,16,14.5,14,Day
2023-07-09 14:49:00,0,16.07592964,39,0,36,16,14.5,14,Day
2023-07-09 14:49:00,0,16.07592964,39,0,35,16,14.5,14,Day
2023-07-09 14:49:00,0,16.07592964,39,0,35,16,14.5,14,Day
2023-07-09 14:49:00,0,16.07592964,39,0,35,16,14.5,14,Day
2023-07-09 14:49:00,0,16.07592964,39,0,35,16,14.5,14,Day
2023-07-09 14:49:00,0,16.07592964,39,0,35,16,14.5,14,Day
2023-07-09 14:49:00,0,16.07592964,39,0,35,16,14.5,14,Day
2023-07-09 14:49:00,0,16.07592964,39,0,34,16,14.5,14,Day
2023-07-09 14:49:00,0,16.07592964,39,0,34,16,14.5,14,Day
2023-07-09 14:49:00,240,16.07592964,39,2,34,16,14.5,14,Day
2023-07-09 14:50:00,128,16.07592964,39,29,37,16,14.5,14,Day
2023-07-09 14:50:00,119,16.07592964,39,46,38,16,14.5,14,Day
2023-07-09 14:50:00,0,16.07592964,39,0,38,16,14.5,14,Day
2023-07-09 14:50:00,33,16.07592964,39,0,38,16,14.5,14,Day
2023-07-09 14:50:00,196,16.07592964,39,12,36,16,14.5,14,Day
2023-07-09 14:50:00,113,16.07592964,39,2,36,16,14.5,14,Day
2023-07-09 14:50:00,0,16.07592964,39,0,37,16,14.5,14,Day
2023-07-09 14:50:00,0,16.07592964,39,0,37,16,14.5,14,Day
2023-07-09 14:50:00,0,16.07592964,39,0,35,16,14.5,14,Day
2023-07-09 14:50:00,0,16.07592964,39,0,34,16,14.5,14,Day
2023-07-09 14:50:00,0,16.07592964,39,0,34,16,14.5,14,Day
2023-07-09 14:50:00,0,16.07592964,39,0,34,16,14.5,14,Day
2023-07-09 14:50:00,0,16.07592964,39,0,34,16,14.5,14,Day
2023-07-09 14:50:00,0,16.07592964,39,0,34,16,14.5,14,Day
2023-07-09 14:50:00,245,16.07592964,39,5,34,16,14.5,14,Day
2023-07-09 14:50:00,127,16.07592964,39,31,36,16,14.5,14,Day
2023-07-09 14:50:00,115,16.07592964,39,46,36,16,14.5,14,Day
2023-07-09 14:51:00,111,16.07592964,39,46,39,16,14.5,14,Day
2023-07-09 14:51:00,133,16.07592964,54,61,41,16,14.5,14,Day
2023-07-09 14:51:00,111,16.07592964,54,65,41,16,14.5,14,Day
2023-07-09 14:51:00,128,16.07592964,72,83,43,16,14.5,14,Day
2023-07-09 14:51:00,126,16.07592964,86,100,43,16,14.5,14,Day
2023-07-09 14:51:00,131,16.07592964,92,108,45,16,14.5,14,Day
2023-07-09 14:51:00,132,16.07592964,92,110,45,16,14.5,14,Day
2023-07-09 14:51:00,131,16.07592964,92,110,46,16,14.5,14,Day
2023-07-09 14:51:00,130,16.07592964,92,110,46,16,14.5,14,Day
2023-07-09 14:51:00,133,16.07592964,92,110,46,16,14.5,14,Day
2023-07-09 14:51:00,135,16.07592964,92,110,47,16,14.5,14,Day
2023-07-09 14:51:00,131,16.07592964,92,110,47,16,14.5,14,Day
2023-07-09 14:51:00,131,16.07592964,92,110,47,16,14.5,14,Day
2023-07-09 14:51:00,132,16.07592964,92,111,47,16,14.5,14,Day
2023-07-09 14:51:00,91,16.07592964,70,84,48,16,14.5,14,Day
2023-07-09 14:51:00,94,16.07592964,51,60,48,16,14.5,14,Day
2023-07-09 14:51:00,109,16.07592964,47,58,47,16,14.5,14,Day
2023-07-09 14:52:00,0,16.07592964,40,0,46,16,14.5,14,Day
2023-07-09 14:52:00,0,16.07592964,40,0,45,16,14.5,14,Day
2023-07-09 14:52:00,0,16.07592964,40,0,40,16,14.5,14,Day
2023-07-09 14:52:00,231,16.07592964,40,10,40,16,14.5,14,Day
2023-07-09 14:52:00,130,16.07592964,40,35,42,16,14.5,14,Day
2023-07-09 14:52:00,107,16.07592964,42,47,42,16,14.5,14,Day
2023-07-09 14:52:00,129,16.07592964,65,73,44,16,14.5,14,Day
2023-07-09 14:52:00,146,16.07592964,83,98,44,16,14.5,14,Day
2023-07-09 14:52:00,125,16.07592964,83,100,46,16,14.5,14,Day
2023-07-09 14:52:00,124,16.07592964,83,99,48,16,14.5,14,Day
2023-07-09 14:52:00,113,16.07592964,83,99,48,16,14.5,14,Day
2023-07-09 14:52:00,116,16.07592964,83,100,48,16,14.5,14,Day
2023-07-09 14:52:00,133,16.07592964,89,107,48,16,14.5,14,Day
2023-07-09 14:52:00,131,16.07592964,91,109,49,16,14.5,14,Day
2023-07-09 14:52:00,122,16.07592964,89,107,49,16,14.5,14,Day
2023-07-09 14:52:00,120,16.07592964,86,103,49,16,14.5,14,Day
2023-07-09 14:52:00,124,16.07592964,87,104,49,16,14.5,14,Day
2023-07-09 14:52:00,133,16.07592964,89,107,49,16,14.5,14,Day
2023-07-09 14:53:00,127,16.07592964,87,104,49,16,14.5,14,Day
2023-07-09 14:53:00,123,16.07592964,87,104,49,16,14.5,14,Day
2023-07-09 14:53:00,125,16.07592964,87,104,50,16,14.5,14,Day
2023-07-09 14:53:00,126,16.07592964,87,104,50,16,14.5,14,Day
2023-07-09 14:53:00,125,16.07592964,87,104,50,16,14.5,14,Day
2023-07-09 14:53:00,121,16.07592964,87,104,50,16,14.5,14,Day
2023-07-09 14:53:00,126,16.07592964,87,104,51,16,14.5,14,Day
2023-07-09 14:53:00,122,16.07592964,87,104,51,16,14.5,14,Day
2023-07-09 14:53:00,125,16.07592964,87,104,51,16,14.5,14,Day
2023-07-09 14:53:00,128,16.07592964,87,104,51,16,14.5,14,Day
2023-07-09 14:53:00,126,16.07592964,87,104,51,16,14.5,14,Day
2023-07-09 14:53:00,122,16.07592964,87,104,51,16,14.5,14,Day
2023-07-09 14:53:00,125,16.07592964,87,104,51,16,14.5,14,Day
2023-07-09 14:53:00,126,16.07592964,87,104,51,16,14.5,14,Day
2023-07-09 14:53:00,121,16.07592964,87,104,51,16,14.5,14,Day
2023-07-09 14:53:00,123,16.07592964,87,105,51,16,14.5,14,Day
2023-07-09 14:53:00,126,16.07592964,87,104,51,16,14.5,14,Day
2023-07-09 14:54:00,125,16.07592964,87,104,51,16,14.5,14,Day
2023-07-09 14:54:00,127,16.07592964,87,104,52,16,14.5,14,Day
2023-07-09 14:54:00,123,16.07592964,87,105,52,16,14.5,14,Day
2023-07-09 14:54:00,122,16.07592964,87,104,52,16,14.5,14,Day
2023-07-09 14:54:00,126,16.07592964,87,104,52,16,14.5,14,Day
2023-07-09 14:54:00,121,16.07592964,87,104,52,16,14.5,14,Day
2023-07-09 14:54:00,125,16.07592964,87,104,52,16,14.5,14,Day
2023-07-09 14:54:00,124,16.07592964,87,104,53,16,14.5,14,Day
2023-07-09 14:54:00,125,16.07592964,87,104,53,16,14.5,14,Day
2023-07-09 14:54:00,125,16.07592964,87,105,53,16,14.5,14,Day
2023-07-09 14:54:00,127,16.07592964,87,104,53,16,14.5,14,Day
2023-07-09 14:54:00,126,16.07592964,87,104,53,16,14.5,14,Day
2023-07-09 14:54:00,123,16.07592964,87,104,54,16,14.5,14,Day
2023-07-09 14:54:00,127,16.07592964,87,104,54,16,14.5,14,Day
2023-07-09 14:54:00,127,16.07592964,87,104,53,16,14.5,14,Day
2023-07-09 14:54:00,122,16.07592964,87,104,53,16,14.5,14,Day
2023-07-09 14:54:00,122,16.07592964,87,105,54,16,14.5,14,Day
2023-07-09 14:55:00,126,16.07592964,87,105,54,16,14.5,14,Day
2023-07-09 14:55:00,125,16.07592964,87,105,54,16,14.5,14,Day
2023-07-09 14:55:00,124,16.07592964,87,104,54,16,14.5,14,Day
2023-07-09 14:55:00,121,16.07592964,87,104,54,16,14.5,14,Day
2023-07-09 14:55:00,123,16.07592964,87,104,54,16,14.5,14,Day
2023-07-09 14:55:00,124,16.07592964,87,104,54,16,14.5,14,Day
2023-07-09 14:55:00,124,16.07592964,87,105,54,16,14.5,14,Day
2023-07-09 14:55:00,125,16.07592964,87,104,55,16,14.5,14,Day
2023-07-09 14:55:00,125,16.07592964,87,104,55,16,14.5,14,Day
2023-07-09 14:55:00,126,16.07592964,87,104,55,16,14.5,14,Day
2023-07-09 14:55:00,126,16.07592964,87,104,55,16,14.5,14,Day
2023-07-09 14:55:00,126,16.07592964,87,105,55,16,14.5,14,Day
2023-07-09 14:55:00,124,16.07592964,87,105,55,16,14.5,14,Day
2023-07-09 14:55:00,124,16.07592964,87,105,55,16,14.5,14,Day
2023-07-09 14:55:00,122,16.07592964,87,104,55,16,14.5,14,Day
2023-07-09 14:55:00,122,16.07592964,87,104,56,16,14.5,14,Day
2023-07-09 14:55:00,121,16.07592964,87,104,56,16,14.5,14,Day
2023-07-09 14:55:00,127,16.07592964,87,105,56,16,14.5,14,Day
2023-07-09 14:56:00,123,16.07592964,87,104,56,16,14.5,14,Day
2023-07-09 14:56:00,124,16.07592964,87,104,56,16,14.5,14,Day
2023-07-09 14:56:00,126,16.07592964,87,104,56,16,14.5,14,Day
2023-07-09 14:56:00,123,16.07592964,87,104,56,16,14.5,14,Day
2023-07-09 14:56:00,122,16.07592964,87,104,56,16,14.5,14,Day
2023-07-09 14:56:00,125,16.07592964,87,105,56,16,14.5,14,Day
2023-07-09 14:56:00,124,16.07592964,87,104,56,16,14.5,14,Day
2023-07-09 14:56:00,124,16.07592964,87,104,56,16,14.5,14,Day
2023-07-09 14:56:00,125,16.07592964,87,104,56,16,14.5,14,Day
2023-07-09 14:56:00,121,16.07592964,87,104,57,16,14.5,14,Day
2023-07-09 14:56:00,121,16.07592964,87,105,57,16,14.5,14,Day
2023-07-09 14:56:00,123,16.07592964,87,104,57,16,14.5,14,Day
2023-07-09 14:56:00,126,16.07592964,87,104,57,16,14.5,14,Day
2023-07-09 14:56:00,122,16.07592964,87,104,57,16,14.5,14,Day
2023-07-09 14:56:00,126,16.07592964,87,104,57,16,14.5,14,Day
2023-07-09 14:56:00,124,16.07592964,87,104,57,16,14.5,14,Day
2023-07-09 14:56:00,123,16.07592964,87,104,57,16,14.5,14,Day
2023-07-09 14:57:00,127,16.07592964,87,105,57,16,14.5,14,Day
2023-07-09 14:57:00,125,16.07592964,87,104,58,16,14.5,14,Day
2023-07-09 14:57:00,123,16.07592964,87,104,58,16,14.5,14,Day
2023-07-09 14:57:00,123,16.07592964,87,104,58,16,14.5,14,Day
2023-07-09 14:57:00,125,16.07592964,87,104,58,16,14.5,14,Day
2023-07-09 14:57:00,123,16.07592964,87,104,58,16,14.5,14,Day
2023-07-09 14:57:00,125,16.07592964,87,104,58,16,14.5,14,Day
2023-07-09 14:57:00,123,16.07592964,87,104,58,16,14.5,14,Day
2023-07-09 14:57:00,123,16.07592964,87,104,58,16,14.5,14,Day
2023-07-09 14:57:00,120,16.07592964,87,104,58,16,14.5,14,Day
2023-07-09 14:57:00,124,16.07592964,87,104,58,16,14.5,14,Day
2023-07-09 14:57:00,124,16.07592964,87,105,58,16,14.5,14,Day
2023-07-09 14:57:00,120,16.07592964,87,104,58,16,14.5,14,Day
2023-07-09 14:57:00,125,16.07592964,87,104,58,16,14.5,14,Day
2023-07-09 14:57:00,123,16.07592964,87,104,58,16,14.5,14,Day
2023-07-09 14:57:00,124,16.07592964,87,104,59,16,14.5,14,Day
2023-07-09 14:57:00,125,16.07592964,87,105,59,16,14.5,14,Day
2023-07-09 14:58:00,125,16.07592964,87,104,59,16,14.5,14,Day
2023-07-09 14:58:00,120,16.07592964,87,105,59,16,14.5,14,Day
2023-07-09 14:58:00,124,16.07592964,87,104,59,16,14.5,14,Day
2023-07-09 14:58:00,124,16.07592964,87,104,59,16,14.5,14,Day
2023-07-09 14:58:00,120,16.07592964,87,104,59,16,14.5,14,Day
2023-07-09 14:58:00,121,16.07592964,87,104,59,16,14.5,14,Day
2023-07-09 14:58:00,121,16.07592964,87,105,59,16,14.5,14,Day
2023-07-09 14:58:00,122,16.07592964,87,104,60,16,14.5,14,Day
2023-07-09 14:58:00,122,16.07592964,87,105,60,16,14.5,14,Day
2023-07-09 14:58:00,120,16.07592964,87,104,60,16,14.5,14,Day
2023-07-09 14:58:00,122,16.07592964,87,104,60,16,14.5,14,Day
2023-07-09 14:58:00,123,16.07592964,87,104,60,16,14.5,14,Day
2023-07-09 14:58:00,117,16.07592964,87,105,60,16,14.5,14,Day
2023-07-09 14:58:00,120,16.07592964,87,104,60,16,14.5,14,Day
2023-07-09 14:58:00,122,16.07592964,87,104,60,16,14.5,14,Day
2023-07-09 14:58:00,120,16.07592964,87,104,60,16,14.5,14,Day
2023-07-09 14:58:00,124,16.07592964,87,104,60,16,14.5,14,Day
2023-07-09 14:59:00,123,16.07592964,87,105,60,16,14.5,14,Day
2023-07-09 14:59:00,123,16.07592964,87,104,60,16,14.5,14,Day
2023-07-09 14:59:00,125,16.07592964,87,104,60,16,14.5,14,Day
2023-07-09 14:59:00,123,16.07592964,87,104,60,16,14.5,14,Day
2023-07-09 14:59:00,122,16.07592964,87,104,60,16,14.5,14,Day
2023-07-09 14:59:00,125,16.07592964,87,104,60,16,14.5,14,Day
2023-07-09 14:59:00,126,16.07592964,87,104,60,16,14.5,14,Day
2023-07-09 14:59:00,121,16.07592964,87,104,60,16,14.5,14,Day
2023-07-09 14:59:00,125,16.07592964,87,104,60,16,14.5,14,Day
2023-07-09 14:59:00,125,16.07592964,87,104,60,16,14.5,14,Day
2023-07-09 14:59:00,124,16.07592964,87,104,61,16,14.5,14,Day
2023-07-09 14:59:00,121,16.07592964,87,104,61,16,14.5,14,Day
2023-07-09 14:59:00,121,16.07592964,87,104,61,16,14.5,14,Day
2023-07-09 14:59:00,123,16.07592964,87,104,61,16,14.5,14,Day
2023-07-09 14:59:00,124,16.07592964,87,104,61,16,14.5,14,Day
2023-07-09 14:59:00,125,16.07592964,87,104,61,16,14.5,14,Day
2023-07-09 14:59:00,123,16.07592964,87,104,61,16,14.5,14,Day
2023-07-09 14:59:00,119,16.07592964,87,104,61,16,14.5,14,Day
2023-07-09 15:00:00,124,16.07592964,87,104,61,16,14.5,15,Day
2023-07-09 15:00:00,124,16.07592964,87,104,61,16,14.5,15,Day
2023-07-09 15:00:00,123,16.07592964,87,104,61,16,14.5,15,Day
2023-07-09 15:00:00,122,16.07592964,87,104,61,16,14.5,15,Day
2023-07-09 15:00:00,122,16.07592964,87,104,61,16,14.5,15,Day
2023-07-09 15:00:00,121,16.07592964,87,104,61,16,14.5,15,Day
2023-07-09 15:00:00,124,16.07592964,87,104,61,16,14.5,15,Day
2023-07-09 15:00:00,124,16.07592964,87,105,61,16,14.5,15,Day
2023-07-09 15:00:00,123,16.07592964,87,104,61,16,14.5,15,Day
